Unnamed: 0,title,ingredients,directions,link,source,NER
727997,Country Style Corn Bread,"[""2 c. self-rising corn meal mix"", ""1/4 c. melted shortening or oil"", ""1 1/4 c. milk""]","[""Heat oven to 450\u00b0."", ""Grease skillet and place in oven to heat. Measure meal into mixing bowl."", ""Add shortening and milk."", ""Stir to blend thoroughly."", ""Pour the batter into hot greased pan."", ""Bake 15 to 20 minutes or until golden brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=225715,Gathered,"[""meal mix"", ""shortening"", ""milk""]"
872406,Mixed Vegetable Casserole,"[""2 (10 oz.) pkg. frozen mixed vegetables"", ""1 can mushroom soup"", ""4 slices American cheese"", ""3 slices bread"", ""1 stick butter, melted""]","[""Cook vegetables; drain."", ""Combine with soup and put into casserole dish."", ""Cover with cheese slices."", ""Cube bread and sprinkle over cheese."", ""Drizzle melted butter over bread and bake at 350\u00b0 for 30 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=589512,Gathered,"[""frozen mixed vegetables"", ""mushroom soup"", ""American cheese"", ""bread"", ""butter""]"
466482,Rosie'S Cheese Potatoes,"[""6 medium sized potatoes, peeled and cut into small cubes"", ""1 can cream of mushroom soup"", ""Velveeta cheese"", ""1/4 c. milk"", ""butter"", ""grated Cheddar cheese""]","[""Boil potatoes until tender."", ""Drain."", ""Place in casserole dish. Spread mushroom soup over potatoes."", ""Cover with slices of Velveeta cheese. Place pats of butter on each cheese slice."", ""Pour milk over cheese."", ""Sprinkle top with grated Cheddar cheese. Bake at 350\u00b0 until brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=726368,Gathered,"[""potatoes"", ""cream of mushroom soup"", ""Velveeta cheese"", ""milk"", ""butter"", ""Cheddar cheese""]"
991831,Pure Margherita Sauce,"[""1 carrot, medium sized, peeled and roughly chopped"", ""2 (28 ounce) cans tomatoes, whole, San Marzano"", ""2/3 medium white onion, diced"", ""3 garlic cloves, roughly smashed"", ""sea salt"", ""fresh ground pepper"", ""extra virgin olive oil""]","[""Place a bit of Olive Oil into a medium sized heavy stock pan and bring to medium heat. Add the onions and carrots. Sweat for a few minutes until soft. Add canned tomatoes and garlic and season. Reduce the heat to medium low and let cook, covered, for \""a while\""."", ""Sometimes, I will get cheap and use 1 can of San Marzanos and 1 can of inexpensive tomatoes. Or, if I have fresh tomatoes that need to be used - I make sauce rather than ruining them in the refrigerator. This is all OK too. San Marzano is best -- but the other options will still give you a far better product than store bought sauce."", ""Basically I check it every 10 minutes or so. If my heat seems too high (too bubbley & starting to burn), I'll reduce it to very low. Once the mixture is very soft (at least 30 minutes or up to 60), puree with an immersion blender. I don't use a regular blender, because I don't want it to be perfectly velvet smooth, but use any tool that you prefer."", ""After pureed, test for seasoning and add more if needed. Continue cooking, covered on low heat for 15-30 minutes until thickened."", ""This is simply the most perfect clean and pure pizza sauce you will ever eat! If you are accustomed to store varieties, It tastes VERY different but it is SO much better! The color should be a bright orange-red -- with a little bit of tart and a little bit of natural sweet. Whatever you do -- NEVER EVER EVER ruin your sauce by adding any kind of additional sweetener - that's my opinionated part :)."", ""When you turn off the heat, drizzle a bit of extra virgin olive oil for additional kick. This sauce can be refrigerated or frozen, but it is best when used immediately.""]",www.food.com/recipe/pure-margherita-sauce-458899,Gathered,"[""carrot"", ""tomatoes"", ""white onion"", ""garlic"", ""salt"", ""fresh ground pepper"", ""extra virgin olive oil""]"
590092,Cheese Wafers,"[""8 oz. sharp Cracker Barrel cheese"", ""1 stick margarine"", ""1 c. plain flour"", ""1 c. Rice Krispies""]","[""Have cheese and margarine at room temperature."", ""Mix together well. Add flour and mix."", ""Add Rice Krispies and mix easily so that you don't mash all of them."", ""Roll into small balls."", ""Flatten with a fork."", ""Bake on ungreased cookie sheet until golden brown, about 15 minutes at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=486915,Gathered,"[""sharp Cracker Barrel cheese"", ""margarine"", ""flour"", ""Rice Krispies""]"
1918983,Tex-Mex Steak Calzones (Sandwich) Pizza Pockets,"[""refrigerated pizza dough (2 pizzas)"", ""6 -8 ounces sirloin steaks"", ""1 poblano chile"", ""14 cup onion, diced"", ""1 tablespoon fresh basil"", ""1 tablespoon italian seasoning"", ""1 teaspoon chili powder"", ""1 tablespoon garlic powder"", ""6 ounces tomato paste"", ""6 ounces tomato sauce"", ""1 cup mozzarella cheese"", ""12 cup parmesan cheese"", ""olive oil or cooking spray""]","[""Put pizza dough on wax paper or parchment."", ""Roll out to oblong and cut in half."", ""Two pizzas become 4 calzones."", ""Grill or broil steak to medium rare."", ""Let rest."", ""In a mixing bowl, mix tomato sauce, tomato paste, garlic powder, chili powder, basil, and Italian seasoning."", ""Spray poblano with cooking spray and bake at 325F, turning once, until outside of pepper is charred."", ""Drop into a paper bag."", ""Let rest 10 minutes."", ""Remove skin from poblano, seed, and dice."", ""Dice onion."", ""Spread sauce on one half of each calzone."", ""Cut up steak into bite-size pieces and add to each calzone."", ""Add onions and poblano."", ""Add 1/4 C mozzarella to each calzone."", ""Sprinkle with Parmesan."", ""Wet edges with water and using your fingers, close up each calzone into a package."", ""Spray calzones with oven spray or drizzle with olive oil for golden brown."", ""Bake at the temperature suggested on the pizza directions, usually 325-350 for about 12-15 minutes until golden."", ""Serve with additional sauce if desired."", ""Sprinkle with Parmesan on hot calzones.""]",www.food.com/recipe/tex-mex-steak-calzones-sandwich-pizza-pockets-468482,Recipes1M,"[""chile"", ""onion"", ""fresh basil"", ""italian seasoning"", ""chili powder"", ""garlic"", ""tomato paste"", ""tomato sauce"", ""mozzarella cheese"", ""parmesan cheese"", ""olive oil""]"
1260638,Eccles Cakes,"[""2 tbsp butter"", ""2/3 cup currants"", ""1 oz candied orange peel"", ""1/4 cup dark brown sugar"", ""1 None lemon, zested"", ""1 pinch ground nutmeg"", ""1 pinch ground cinnamon"", ""1 pinch ground cloves"", ""11.5 oz puff pastry, left at room temperature for 10 mins"", ""1 None egg white, lightly beaten"", ""1 tbsp granulated sugar""]","[""Preheat oven to 425\u00b0F. Line a baking tray with parchment paper. In a small saucepan, melt butter then remove from heat and add currants, candied orange peel, brown sugar, lemon zest, nutmeg, cinnamon and cloves."", ""Unroll puff pastry onto a floured work surface and cut out eight 4 inch discs. Distribute currant mixture between center of discs, leaving a 1 inch margin around edges. Brush edges with egg white and fold over filling, pressing edges together. Lay fold-side down on baking sheet. Roll a rolling pin carefully over each cake to flatten slightly. Brush with egg white and sprinkle with granulated sugar. Slash each cake 3 times with a knife and bake for 15 mins. Allow to cool on a wire rack. Serve warm or cold.""]",recipes-plus.com/api/v2.0/recipes/18643,Gathered,"[""butter"", ""currants"", ""dark brown sugar"", ""lemon"", ""ground nutmeg"", ""ground cinnamon"", ""ground cloves"", ""pastry"", ""egg white"", ""sugar""]"
1100317,Oreo Cupcakes,"[""2 1/3 cups all-purpose flour"", ""1 cup unsweetened cocoa powder, sifted"", ""1 1/2 teaspoons baking powder"", ""1/2 teaspoon baking soda"", ""1/2 teaspoon salt"", ""12 tablespoons unsalted butter, at room temperature"", ""2 cups light brown sugar, firmly packed"", ""2 teaspoons vanilla extract"", ""4 eggs"", ""1 1/2 cups buttermilk, at room temperature"", ""1 3/4 cups whipping cream"", ""2 tablespoons whipping cream"", ""3 tablespoons powdered sugar"", ""1/2 teaspoon vanilla extract"", ""6 tablespoons Oreo cookie crumbs"", ""12 chocolate sandwich style cookies, halved (like Oreos)""]","[""To make the cupcakes, preheat the oven to 350 degrees F. Line two cupcake pans with paper liners."", ""In a medium bowl, sift together the flour, cocoa powder, baking powder, baking soda and salt; set aside. In the bowl of an electric mixer, beat the butter on medium speed until smooth. Gradually add the brown sugar and continue beating until fluffy, scraping down the sides of the bowl as needed. Beat in the vanilla. Add the eggs one at a time, beating well after each addition."", ""With the mixer on low speed, add the flour mixture in three additions, alternating with the buttermilk, beginning and ending with the flour mixture. Mix just until all the dry ingredients have been incorporated, being careful not to overmix."", ""Divide the batter between the prepared cupcake liners. Bake until a toothpick inserted in the center comes out clean, about 18-20 minutes. Transfer the cupcakes to a wire rack and let cool to room temperature."", ""To prepare the frosting, in the clean bowl of an electric mixer fitted with the whisk attachment, combine the whipping cream, powdered sugar, and vanilla extract. Beat on medium-high speed until the whipped cream holds stiff peaks. Gently fold in the cookie crumbs with a spatula."", ""Scoop the mixture into a pastry bag and pipe frosting decoratively on top of the cupcakes. Garnish with Oreo cookie halves.""]",www.food.com/recipe/oreo-cupcakes-479322,Gathered,"[""flour"", ""cocoa"", ""baking powder"", ""baking soda"", ""salt"", ""unsalted butter"", ""light brown sugar"", ""vanilla"", ""eggs"", ""buttermilk"", ""whipping cream"", ""whipping cream"", ""powdered sugar"", ""vanilla extract"", ""cookie crumbs"", ""chocolate sandwich style cookies""]"
1302999,Coconut Custard Pie ,"[""Best Ever Pie Crust (see Epicurious) or your own personal favorite1, partially baked"", ""1 1/4 cups milk"", ""1 cup heavy cream"", ""3 T. Butter"", ""4 eggs"", ""1/2 c. sugar"", ""1 t. vanilla"", ""1 cup flaked coconut""]","[""In a saucepan, cobine milk, cream and butter. bring to simmer. Meanwhle, lightly beat eggs, and gradually beat in sugar, beating until thick.slowly pour milk mixture into egg mixture, stirring constantly. stir in vanilla. sprinkle coconut on bottom of crust. pour in enough filling mixture to cover coconut, sprinkle on optional nutmeg. bake 10 minutes at 450 degrees, then lower temp to 350. continue baking 20 minutes or until custard is set. cook to room temp befoe serving.""]",www.epicurious.com/recipes/member/views/coconut-custard-pie-50053971,Gathered,"[""Pie Crust"", ""milk"", ""heavy cream"", ""Butter"", ""eggs"", ""sugar"", ""vanilla"", ""flaked coconut""]"
1158599,"Beef Stew With Potatoes, Spanish Style","[""1 lb sirloin tip steak, trimmed and cut into 1 inch cubes"", ""1/2 teaspoon sweet paprika"", ""1 green pepper, chopped"", ""1 cup canned whole tomatoes, chopped"", ""1 onion, chopped"", ""2 tablespoons olive oil"", ""1 bay leaf"", ""3 medium potatoes, peeled & cut in 1 1/2 inch chunks"", ""2 garlic cloves, minced"", ""pimientos (to garnish) or roasted red pepper, strips (to garnish)"", ""cooked green peas (to garnish)""]","[""Preheat oven to 350\u00b0F Brown the beef tips in oil. When half cooked, add green pepper, onion, bay leaf, garlic and paprika.Cook with tomatoes over medium heat for 15 minutes."", ""Place potatoes with meat and tomato mixture in casserole dish and bake for 40 minutes. Decorate with peas and pimento strips.""]",www.food.com/recipe/beef-stew-with-potatoes-spanish-style-143910,Gathered,"[""sweet paprika"", ""green pepper"", ""tomatoes"", ""onion"", ""olive oil"", ""bay leaf"", ""potatoes"", ""garlic"", ""pimientos"", ""green peas""]"
374253,Doris' Vinegar Oil Cake,"[""3 c. flour"", ""2 c. sugar"", ""6 Tbsp. cocoa"", ""2 tsp. baking soda"", ""1/2 tsp. salt"", ""2/3 c. oil"", ""3 Tbsp. vinegar"", ""2 tsp. vanilla"", ""2 c. cold water""]","[""Sift dry ingredients together three times."", ""In large mixing bowl, make a well in the middle of the dry ingredients and add the first 3 liquid items to it, then add the two cups of cold water over all of it."", ""Mix well, but do not beat.""]",www.cookbooks.com/Recipe-Details.aspx?id=917013,Gathered,"[""flour"", ""sugar"", ""cocoa"", ""baking soda"", ""salt"", ""oil"", ""vinegar"", ""vanilla"", ""cold water""]"
1418827,Ambrosia,"[""8 medium navel oranges"", ""1 (8-ounce) can crushed pineapple, drained"", ""1/2 cup flaked coconut"", ""1 cup whipping cream"", ""2 tablespoons powdered sugar"", ""Maraschino cherries""]","[""Peel and section oranges over a bowl, reserving any juice. Stir together orange sections, juice, pineapple, and coconut. Cover and chill 8 hours."", ""Beat whipping cream until foamy; gradually add powdered sugar, beating until soft peaks form."", ""Spoon fruit mixture into individual dishes; top each serving with whipped cream and a cherry."", ""Note: For sweeter ambrosia, stir 2 tablespoons granulated sugar into fruit mixture.""]",www.myrecipes.com/recipe/ambrosia-2,Gathered,"[""oranges"", ""pineapple"", ""flaked coconut"", ""whipping cream"", ""powdered sugar"", ""Maraschino cherries""]"
88269,Fireside Coffee Mix,"[""1 1/2 c. instant coffee"", ""1 1/2 c. hot chocolate mix"", ""2 c. coffee creamer"", ""1 1/2 c. sugar"", ""1 tsp. cinnamon"", ""1/2 tsp. nutmeg""]","[""Mix all the ingredients together."", ""In a cup of boiling water, measure out the amount of mixture to suit your taste.""]",www.cookbooks.com/Recipe-Details.aspx?id=876534,Gathered,"[""instant coffee"", ""hot chocolate"", ""coffee creamer"", ""sugar"", ""cinnamon"", ""nutmeg""]"
723932,Red Cheese Ball,"[""1/2 lb. Cheddar cheese, grated"", ""1 (3 oz.) pkg. cream cheese, softened"", ""1/4 c. chopped ripe olives"", ""3 Tbsp. sherry"", ""1/2 tsp. Worcestershire"", ""dash each onion, garlic and celery salts"", ""1/4 to 1/2 c. dried beef, coarsely snipped""]","[""In large bowl, with electric mixer on medium, beat all ingredients except beef."", ""Shape into ball; wrap in foil and chill. About 30 minutes before serving, remove foil; round up ball with hands, then roll lightly in beef until completely coated."", ""Serve with crackers."", ""Makes about 1 (3-inch) ball.""]",www.cookbooks.com/Recipe-Details.aspx?id=495070,Gathered,"[""Cheddar cheese"", ""cream cheese"", ""chopped ripe olives"", ""sherry"", ""Worcestershire"", ""onion"", ""beef""]"
718530,"Lemon, Pears And Pineapple Congealed Salad","[""1 (6 oz.) box lemon Jell-O"", ""1 c. Bartlett pears, drain well, dice and save juice"", ""1 c. sour cream or mayonnaise"", ""1 c. buttermilk"", ""1 c. grated mild Cheddar cheese"", ""1 (8 oz.) Cool Whip, thawed""]","[""Combine 3/4 cup of the pear juice and 1/4 cup of water."", ""Bring to a boil."", ""Add Jell-O and stir well. Cool to touch."", ""Blend buttermilk with Cool Whip."", ""Add mayonnaise (or sour cream) and blend well."", ""Fold in the fruit and grated cheese."", ""Add cooled Jell-O and blend well."", ""Congeal in 3-quart Pyrex dish. Cut into 18 pieces.""]",www.cookbooks.com/Recipe-Details.aspx?id=471124,Gathered,"[""O"", ""Bartlett"", ""sour cream"", ""buttermilk"", ""Cheddar cheese""]"
1109921,Easy Sauteed Shrimp,"[""16 ounces Italian salad dressing"", ""1/2 cup butter"", ""0.5 (6 ounce) can beer"", ""salt"", ""pepper"", ""1/8 teaspoon Tabasco sauce"", ""1 lb shrimp, peeled and deveined""]","[""Simmer salad dressing in a skillet just below the bubbling point about 15 minutes, or until you can no longer smell the vinegar aroma."", ""Add the butter and beer. Reduce heat and cook until you can to longer smell the aroma of the beer. Season with salt, pepper and tabasco and drop in the shrimp. Saute the shrimp until they are pink and tender, about 4 to 6 minutes.""]",www.food.com/recipe/easy-sauteed-shrimp-162305,Gathered,"[""Italian salad dressing"", ""butter"", ""beer"", ""salt"", ""pepper"", ""Tabasco sauce"", ""shrimp""]"
1701265,Mini Cheesecakes,"[""12 reduced-fat vanilla wafers"", ""3 ounces cream cheese, at room temperature"", ""12 ounces fat free cream cheese, at room temperature"", ""34 cup Splenda granular"", ""12 teaspoon vanilla"", ""5 egg whites""]","[""Preheat oven to 350F Line muffin tins with 12 foil cupcake papers."", ""Place a vanilla wafer in the bottom of each cupcake paper."", ""In mixing bowl, beat cream cheese and fat-free cream cheese until smooth."", ""Add sugar and vanilla and mix well."", ""Add eggs and beat until smooth."", ""Pour cheesecake mixture into muffin tins."", ""Bake for 20 minutes or until centers are almost set."", ""Cool."", ""Refrigerate 2 hours or overnight."", ""Decorate cheesecake tops with favorite pie filling.""]",www.food.com/recipe/mini-cheesecakes-205548,Recipes1M,"[""vanilla wafers"", ""cream cheese"", ""cream cheese"", ""Splenda"", ""vanilla"", ""egg whites""]"
